date,customer,product,quantity,price,sales,month,year,row_id,order_id,ship_date,ship_mode,customer_id,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,returned,discount,profit,day_of_week,is_weekend,revenue,total_spend,order_count,product_total_sales,source
2017-06-17,katherine ducich,trimflex flexible post binders,3,17.104,51.312,6,2017,98,ca-2017-157833,2017-06-20,first class,kd-16345,consumer,united states,san francisco,california,94122,west,anna andreadi,off-bi-10001721,office supplies,binders,not,0.2,17.9592,saturday,True,51.312,1027.204,9,346.356,retail_supply_chain_sales
2016-06-09,elpida rittenbach,fellowes basic home/office series surge protectors,6,12.979999999999999,77.88,6,2016,99,ca-2016-149223,2016-11-09,standard class,er-13855,corporate,united states,saint paul,minnesota,55106,central,kelly williams,off-ap-10000358,office supplies,appliances,not,0.0,22.5852,thursday,False,77.88,369.488,4,436.12800000000004,retail_supply_chain_sales
2016-08-29,rick bensley,avery personal creations heavyweight cards,7,9.232,64.624,8,2016,100,ca-2016-158568,2016-08-29,standard class,rb-19465,home office,united states,chicago,illinois,60610,central,kelly williams,off-pa-10003256,office supplies,paper,not,0.2,22.6184,monday,False,64.624,2276.064,20,103.86,retail_supply_chain_sales
2016-08-29,rick bensley,sandisk ultra 64 gb microsdhc class 10 memory card,3,31.992,95.976,8,2016,101,ca-2016-158568,2016-08-29,standard class,rb-19465,home office,united states,chicago,illinois,60610,central,kelly williams,tec-ac-10001767,technology,accessories,not,0.2,-10.7973,monday,False,95.976,2276.064,20,927.768,retail_supply_chain_sales
2016-08-29,rick bensley,avery hidden tab dividers for binding systems,3,0.596,1.788,8,2016,102,ca-2016-158568,2016-08-29,standard class,rb-19465,home office,united states,chicago,illinois,60610,central,kelly williams,off-bi-10002609,office supplies,binders,not,0.8,-3.0396,monday,False,1.7879999999999998,2276.064,20,31.588,retail_supply_chain_sales
2016-01-12,gary zandusky,universal premium white copier/laser paper (20lb. and 87 bright),4,5.98,23.92,1,2016,103,ca-2016-129903,2016-04-12,second class,gz-14470,consumer,united states,rochester,minnesota,55901,central,kelly williams,off-pa-10004040,office supplies,paper,not,0.0,11.7208,tuesday,False,23.92,1597.8600000000001,11,129.168,retail_supply_chain_sales
2015-11-13,lena cacioppo,logitech k350 2.4ghz wireless keyboard,6,39.815999999999995,238.896,11,2015,104,us-2015-156867,2015-11-17,standard class,lc-16870,consumer,united states,aurora,colorado,80013,west,anna andreadi,tec-ac-10001552,technology,accessories,not,0.2,-26.8758,friday,False,238.89599999999996,2478.368,29,1154.664,retail_supply_chain_sales
2015-11-13,lena cacioppo,"deflect-o duramat lighweight, studded, beveled mat for low pile carpeting",3,34.12,102.36,11,2015,105,us-2015-156867,2015-11-17,standard class,lc-16870,consumer,united states,aurora,colorado,80013,west,anna andreadi,fur-fu-10004006,furniture,furnishings,not,0.2,-3.8385,friday,False,102.35999999999999,2478.368,29,673.87,retail_supply_chain_sales
2015-11-13,lena cacioppo,"avery trapezoid ring binder, 3"" capacity, black, 1040 sheets",3,12.293999999999999,36.882,11,2015,106,us-2015-156867,2015-11-17,standard class,lc-16870,consumer,united states,aurora,colorado,80013,west,anna andreadi,off-bi-10002794,office supplies,binders,not,0.7,-25.8174,friday,False,36.882,2478.368,29,545.034,retail_supply_chain_sales
2017-11-23,janet martin,memorex mini travel drive 8 gb usb 2.0 flash drive,8,9.264,74.112,11,2017,107,ca-2017-119004,2017-11-28,standard class,jm-15250,consumer,united states,charlotte,north carolina,28205,south,cassandra brandow,tec-ac-10003499,technology,accessories,not,0.2,17.6016,thursday,False,74.112,2250.302,18,194.54399999999998,retail_supply_chain_sales
2017-11-23,janet martin,speck products candyshell flip case,1,27.992,27.992,11,2017,108,ca-2017-119004,2017-11-28,standard class,jm-15250,consumer,united states,charlotte,north carolina,28205,south,cassandra brandow,tec-ph-10002844,technology,phones,not,0.2,2.0994,thursday,False,27.992,2250.302,18,188.946,retail_supply_chain_sales
2017-11-23,janet martin,newell chalk holder,1,3.304,3.304,11,2017,109,ca-2017-119004,2017-11-28,standard class,jm-15250,consumer,united states,charlotte,north carolina,28205,south,cassandra brandow,off-ar-10000390,office supplies,art,not,0.2,1.0738,thursday,False,3.304,2250.302,18,83.426,retail_supply_chain_sales
2015-10-15,pete armstrong,logitech gaming g510s - keyboard,5,67.99199999999999,339.96,10,2015,110,ca-2015-129476,2015-10-20,standard class,pa-19060,home office,united states,orland park,illinois,60462,central,kelly williams,tec-ac-10000844,technology,accessories,not,0.2,67.992,thursday,False,339.9599999999999,729.408,7,2362.7219999999998,retail_supply_chain_sales
2017-12-25,cynthia voltz,magnifier swing arm lamp,2,20.98,41.96,12,2017,111,ca-2017-146780,2017-12-30,standard class,cv-12805,corporate,united states,new york city,new york,10035,east,chuck magee,fur-fu-10001934,furniture,furnishings,not,0.0,10.9096,monday,False,41.96,1513.6576,18,251.76000000000002,retail_supply_chain_sales
2016-03-11,clay ludtke,"hunt powerhouse electric pencil sharpener, blue",2,37.98,75.96,3,2016,112,ca-2016-128867,2016-10-11,standard class,cl-12565,consumer,united states,urbandale,iowa,50322,central,kelly williams,off-ar-10000380,office supplies,art,not,0.0,22.788,friday,False,75.96,2801.042,22,1617.9479999999999,retail_supply_chain_sales
2016-03-11,clay ludtke,"avery durable plastic 1"" binders",6,4.54,27.24,3,2016,113,ca-2016-128867,2016-10-11,standard class,cl-12565,consumer,united states,urbandale,iowa,50322,central,kelly williams,off-bi-10003981,office supplies,binders,not,0.0,13.3476,friday,False,27.240000000000002,2801.042,22,116.224,retail_supply_chain_sales
2014-08-25,ryan crowe,"oic colored binder clips, assorted sizes",14,2.864,40.096,8,2014,114,ca-2014-115259,2014-08-27,second class,rc-19960,consumer,united states,columbus,ohio,43229,east,chuck magee,off-fa-10000621,office supplies,fasteners,not,0.2,14.5348,monday,False,40.096,885.752,11,139.62,retail_supply_chain_sales
2014-08-25,ryan crowe,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",2,2.36,4.72,8,2014,115,ca-2014-115259,2014-08-27,second class,rc-19960,consumer,united states,columbus,ohio,43229,east,chuck magee,off-en-10002600,office supplies,envelopes,not,0.2,1.652,monday,False,4.72,885.752,11,93.22,retail_supply_chain_sales
2014-08-25,ryan crowe,xerox 1921,3,7.992,23.976,8,2014,116,ca-2014-115259,2014-08-27,second class,rc-19960,consumer,united states,columbus,ohio,43229,east,chuck magee,off-pa-10004965,office supplies,paper,not,0.2,7.4925,monday,False,23.976,885.752,11,55.944,retail_supply_chain_sales
2014-08-25,ryan crowe,"tyvek top-opening peel & seel envelopes, plain white",6,21.744,130.464,8,2014,117,ca-2014-115259,2014-08-27,second class,rc-19960,consumer,united states,columbus,ohio,43229,east,chuck magee,off-en-10002504,office supplies,envelopes,not,0.2,44.0316,monday,False,130.464,885.752,11,570.78,retail_supply_chain_sales
2015-05-04,greg guthrie,gbc docubind 300 electric binding machine,1,157.794,157.794,5,2015,119,us-2015-136476,2015-10-04,standard class,gg-14650,corporate,united states,bristol,tennessee,37620,south,cassandra brandow,off-bi-10003650,office supplies,binders,not,0.7,-115.7156,monday,False,157.794,2224.0,24,368.18600000000004,retail_supply_chain_sales
2016-12-06,steven cartwright,artistic insta-plaque,3,15.68,47.04,12,2016,120,ca-2016-103730,2016-12-06,first class,sc-20725,consumer,united states,wilmington,delaware,19805,east,chuck magee,fur-fu-10002157,furniture,furnishings,not,0.0,18.3456,tuesday,False,47.04,2186.946,22,156.8,retail_supply_chain_sales
2016-12-06,steven cartwright,dxl angle-view binders with locking rings by samsill,4,7.71,30.84,12,2016,121,ca-2016-103730,2016-12-06,first class,sc-20725,consumer,united states,wilmington,delaware,19805,east,chuck magee,off-bi-10003910,office supplies,binders,not,0.0,13.878,tuesday,False,30.84,2186.946,22,215.109,retail_supply_chain_sales
2016-12-06,steven cartwright,"companion letter/legal file, black",6,37.76,226.56,12,2016,122,ca-2016-103730,2016-12-06,first class,sc-20725,consumer,united states,wilmington,delaware,19805,east,chuck magee,off-st-10000777,office supplies,storage,not,0.0,63.4368,tuesday,False,226.56,2186.946,22,611.712,retail_supply_chain_sales
2016-12-06,steven cartwright,globe weis peel & seel first class envelopes,9,12.78,115.02,12,2016,123,ca-2016-103730,2016-12-06,first class,sc-20725,consumer,united states,wilmington,delaware,19805,east,chuck magee,off-en-10002500,office supplies,envelopes,not,0.0,51.759,tuesday,False,115.02,2186.946,22,375.73199999999997,retail_supply_chain_sales
2016-12-06,steven cartwright,kld oscar ii style snap-on ultra thin side flip synthetic leather cover case for htc one htc m7,7,9.72,68.04,12,2016,124,ca-2016-103730,2016-12-06,first class,sc-20725,consumer,united states,wilmington,delaware,19805,east,chuck magee,tec-ph-10003875,technology,phones,not,0.0,19.7316,tuesday,False,68.04,2186.946,22,126.36000000000001,retail_supply_chain_sales
2017-05-11,troy staebel,"avery durable slant ring binders, no labels",2,1.194,2.388,5,2017,127,us-2017-107272,2017-12-11,standard class,ts-21610,consumer,united states,phoenix,arizona,85023,west,anna andreadi,off-bi-10003274,office supplies,binders,not,0.7,-1.8308,thursday,False,2.388,754.372,9,89.55,retail_supply_chain_sales
2017-05-11,troy staebel,"trav-l-file heavy-duty shuttle ii, black",7,34.856,243.992,5,2017,128,us-2017-107272,2017-12-11,standard class,ts-21610,consumer,united states,phoenix,arizona,85023,west,anna andreadi,off-st-10002974,office supplies,storage,not,0.2,30.499,thursday,False,243.99200000000002,754.372,9,1193.818,retail_supply_chain_sales
2016-06-11,lindsay shagiari,"global task chair, black",2,40.712,81.424,6,2016,129,us-2016-125969,2016-10-11,second class,ls-16975,home office,united states,los angeles,california,90004,west,anna andreadi,fur-ch-10001146,furniture,chairs,not,0.2,-9.1602,saturday,True,81.424,1434.154,20,463.099,retail_supply_chain_sales
2016-06-11,lindsay shagiari,eldon cleatmat plus chair mats for high pile carpets,3,79.52,238.56,6,2016,130,us-2016-125969,2016-10-11,second class,ls-16975,home office,united states,los angeles,california,90004,west,anna andreadi,fur-fu-10003773,furniture,furnishings,not,0.0,26.2416,saturday,True,238.56,1434.154,20,1304.1280000000002,retail_supply_chain_sales
2017-02-02,dorothy wardle,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,5,11.994,59.97,2,2017,131,us-2017-164147,2017-05-02,first class,dw-13585,corporate,united states,columbus,ohio,43229,east,chuck magee,tec-ph-10002293,technology,phones,not,0.4,-11.994,thursday,False,59.97,1204.854,10,339.83,retail_supply_chain_sales
2017-02-02,dorothy wardle,xerox 1916,2,39.152,78.304,2,2017,132,us-2017-164147,2017-05-02,first class,dw-13585,corporate,united states,columbus,ohio,43229,east,chuck magee,off-pa-10002377,office supplies,paper,not,0.2,29.364,thursday,False,78.304,1204.854,10,831.98,retail_supply_chain_sales
2017-02-02,dorothy wardle,staples,9,2.384,21.456,2,2017,133,us-2017-164147,2017-05-02,first class,dw-13585,corporate,united states,columbus,ohio,43229,east,chuck magee,off-fa-10002780,office supplies,fasteners,not,0.2,6.9732,thursday,False,21.456,1204.854,10,755.47,retail_supply_chain_sales
2016-10-13,lena creighton,xerox 195,3,6.68,20.04,10,2016,134,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-pa-10001804,office supplies,paper,yes,0.0,9.6192,thursday,False,20.04,1952.098,19,164.328,retail_supply_chain_sales
2016-10-13,lena creighton,xerox 1880,1,35.44,35.44,10,2016,135,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-pa-10001736,office supplies,paper,yes,0.0,16.6568,thursday,False,35.44,1952.098,19,623.744,retail_supply_chain_sales
2016-10-13,lena creighton,"sanford colorific colored pencils, 12/box",4,2.88,11.52,10,2016,136,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-ar-10001149,office supplies,art,yes,0.0,3.456,thursday,False,11.52,1952.098,19,73.152,retail_supply_chain_sales
2016-10-13,lena creighton,ideal clamps,2,2.01,4.02,10,2016,137,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-fa-10002988,office supplies,fasteners,yes,0.0,1.9698,thursday,False,4.02,1952.098,19,58.69199999999999,retail_supply_chain_sales
2016-10-13,lena creighton,gbc wire binding strips,3,25.392,76.176,10,2016,138,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-bi-10004781,office supplies,binders,yes,0.2,26.6616,thursday,False,76.176,1952.098,19,212.65800000000002,retail_supply_chain_sales
2016-10-13,lena creighton,fiskars softgrip scissors,6,10.979999999999999,65.88,10,2016,139,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,off-su-10001218,office supplies,supplies,yes,0.0,18.4464,thursday,False,65.88,1952.098,19,307.44,retail_supply_chain_sales
2016-10-13,lena creighton,longer-life soft white bulbs,14,3.0799999999999996,43.12,10,2016,140,ca-2016-145583,2016-10-19,standard class,lc-16885,consumer,united states,roseville,california,95661,west,anna andreadi,fur-fu-10001706,furniture,furnishings,yes,0.0,20.6976,thursday,False,43.12,1952.098,19,115.192,retail_supply_chain_sales
2016-05-09,jonathan doherty,"howard miller 13-3/4"" diameter brushed chrome round wall clock",2,41.4,82.8,5,2016,141,ca-2016-110366,2016-07-09,second class,jd-15895,corporate,united states,philadelphia,pennsylvania,19140,east,chuck magee,fur-fu-10004848,furniture,furnishings,not,0.2,10.35,monday,False,82.8,2293.034,27,1324.8,retail_supply_chain_sales
2017-09-18,sally hughsby,newell 343,3,2.94,8.82,9,2017,142,ca-2017-106180,2017-09-23,standard class,sh-19975,corporate,united states,san francisco,california,94122,west,anna andreadi,off-ar-10000940,office supplies,art,not,0.0,2.3814,monday,False,8.82,2865.5995000000003,28,65.268,retail_supply_chain_sales
2017-09-18,sally hughsby,convenience packs of business envelopes,3,3.6199999999999997,10.86,9,2017,143,ca-2017-106180,2017-09-23,standard class,sh-19975,corporate,united states,san francisco,california,94122,west,anna andreadi,off-en-10004030,office supplies,envelopes,not,0.0,5.1042,monday,False,10.86,2865.5995000000003,28,58.644,retail_supply_chain_sales
2017-09-18,sally hughsby,xerox 1911,3,47.9,143.7,9,2017,144,ca-2017-106180,2017-09-23,standard class,sh-19975,corporate,united states,san francisco,california,94122,west,anna andreadi,off-pa-10004327,office supplies,paper,not,0.0,68.976,monday,False,143.7,2865.5995000000003,28,603.54,retail_supply_chain_sales
2014-10-22,maureen gastineau,"seth thomas 14"" putty-colored wall clock",4,23.472,93.888,10,2014,147,ca-2014-110072,2014-10-28,standard class,mg-17680,home office,united states,newark,ohio,43055,east,chuck magee,fur-fu-10000521,furniture,furnishings,not,0.2,12.9096,wednesday,False,93.888,852.522,9,357.948,retail_supply_chain_sales
2016-05-12,justin ellison,plantronics cordless phone headset with in-line volume - m214c,11,34.949999999999996,384.45,5,2016,148,ca-2016-114489,2016-09-12,standard class,je-16165,corporate,united states,franklin,wisconsin,53132,central,kelly williams,tec-ph-10000215,technology,phones,not,0.0,103.8015,thursday,False,384.44999999999993,745.408,6,908.7,retail_supply_chain_sales
2016-05-12,justin ellison,anker astro 15000mah usb portable charger,3,49.99,149.97,5,2016,149,ca-2016-114489,2016-09-12,standard class,je-16165,corporate,united states,franklin,wisconsin,53132,central,kelly williams,tec-ph-10001448,technology,phones,not,0.0,5.9988,thursday,False,149.97,745.408,6,599.88,retail_supply_chain_sales
2016-05-12,justin ellison,gbc prestige therm-a-bind covers,5,34.31,171.55,5,2016,151,ca-2016-114489,2016-09-12,standard class,je-16165,corporate,united states,franklin,wisconsin,53132,central,kelly williams,off-bi-10002735,office supplies,binders,not,0.0,80.6285,thursday,False,171.55,745.408,6,1073.903,retail_supply_chain_sales
2016-03-13,tamara willingham,belkin 7 outlet surgemaster surge protector with phone protection,5,31.583999999999996,157.92,3,2016,152,ca-2016-158834,2016-03-16,first class,tw-21025,home office,united states,scottsdale,arizona,85254,west,anna andreadi,off-ap-10000326,office supplies,appliances,not,0.2,17.766,sunday,True,157.92,1361.5059999999999,10,157.92,retail_supply_chain_sales
2016-03-13,tamara willingham,jabra biz 2300 duo qd duo corded headset,2,101.592,203.184,3,2016,153,ca-2016-158834,2016-03-16,first class,tw-21025,home office,united states,scottsdale,arizona,85254,west,anna andreadi,tec-ph-10001254,technology,phones,not,0.2,15.2388,sunday,True,203.184,1361.5059999999999,10,914.328,retail_supply_chain_sales
